url,tipo,status,finalUrl,canonical,robots,title,metaDescription,h1
"https://ofitodo.com/producto/archivero-vertical-modelo-panama/",producto,200,"https://ofitodo.com/producto/archivero-vertical-modelo-panama/","https://ofitodo.com/producto/archivero-vertical-modelo-panama/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ARCHIVERO VERTICAL MODELO PANAMÁ | Ofitodo","Este archivero vertical es idóneo para un gran almacenaje de documentos, se adapta a todo tipo de espacios como: en oficinas, escuelas y casas. Su material es fácil de limpiar y muy resistente contra golpes y ralladuras.",""
"https://ofitodo.com/producto/archivero-vertical-movil-yaris-ofitodo/",producto,200,"https://ofitodo.com/producto/archivero-vertical-movil-yaris-ofitodo/","https://ofitodo.com/producto/archivero-vertical-movil-yaris-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ARCHIVERO VERTICAL MÓVIL ESMERALDA | Ofitodo","Archivero para quienes buscan versatilidad y organización. Se puede utilizar en su entorno comercial y de oficina. Sus ruedas permiten un fácil movimiento de los muebles para el uso diario e incluso a la hora de limpiar tu espacio. ¡Elaborado con materiales de alta calidad!",""
"https://ofitodo.com/producto/archivero-vertical-yaris-ofitodo/",producto,200,"https://ofitodo.com/producto/archivero-vertical-yaris-ofitodo/","https://ofitodo.com/producto/archivero-vertical-yaris-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ARCHIVERO VERTICAL MODELO YARIS | Ofitodo","Archivero Yaris reúne sofisticación y comodidad para hacer tu oficina aún más vibrante, fabricado en melamina de 15 mm de espesor y cantos de pvc de 1 mm de espesor. 4 cajones oficio, ¡Elige el tuyo!",""
"https://ofitodo.com/producto/bajo-mesada-para-consultorio/",producto,200,"https://ofitodo.com/producto/bajo-mesada-para-consultorio/","https://ofitodo.com/producto/bajo-mesada-para-consultorio/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Bajo Mesada Para Consultorio | Ofitodo","Mueble bajo mesada con lavamanos en escuadra fabricada en melamina, ideal para consultorios médicos y hospitales. Proporciona almacenamiento seguro y accesible.",""
"https://ofitodo.com/producto/banca-de-espera-ibiza-aluminio-2p/",producto,200,"https://ofitodo.com/producto/banca-de-espera-ibiza-aluminio-2p/","https://ofitodo.com/producto/banca-de-espera-ibiza-aluminio-2p/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BANCA DE ESPERA IBIZA ALUMINIO 2 PLAZAS | Ofitodo","Banca de espera, tipo aeropuerto modelo Ibiza de 2 a 4 plazas. Asiento fabricado en lámina de acero cold rolled con espesor de 2mm. Diseño anatómico.",""
"https://ofitodo.com/producto/banca-de-espera-modelo-kyos-ohr-365-3-plazas-en-malla-ofitodo/",producto,200,"https://ofitodo.com/producto/banca-de-espera-modelo-kyos-ohr-365-3-plazas-en-malla-ofitodo/","https://ofitodo.com/producto/banca-de-espera-modelo-kyos-ohr-365-3-plazas-en-malla-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BANCA DE ESPERA MODELO KYOS OHR-365 3 PLAZAS EN MALLA | Ofitodo","Banca con estructura y patas de acero color negro mate. Respaldo en malla diseño ergonómico y asiento en hule espuma de poliuretano inyectado flexible.",""
"https://ofitodo.com/producto/banca-de-espera-y-recepcion-fiesole-cromada-2-plazas/",producto,200,"https://ofitodo.com/producto/banca-de-espera-y-recepcion-fiesole-cromada-2-plazas/","https://ofitodo.com/producto/banca-de-espera-y-recepcion-fiesole-cromada-2-plazas/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BANCA DE ESPERA Y RECEPCIÓN FIESOLE CROMADA 2 PLAZAS | Ofitodo","Banca de espera, acabado con pintura epóxica electrostática horneada color gris. Patas y brazos fabricados en lámina troquelada con acabado cromado.",""
"https://ofitodo.com/producto/banca-kyos-ohr-310-3-plazas-malla/",producto,200,"https://ofitodo.com/producto/banca-kyos-ohr-310-3-plazas-malla/","https://ofitodo.com/producto/banca-kyos-ohr-310-3-plazas-malla/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BANCA KYOS OHR 310- 3 PLAZAS MALLA | Ofitodo","Banca ideal para salas de espera, recepción, consultorios, escuela, instituciones, empresas, hospitales, etc. Asiento y respaldo en polipropileno de alta resistencia y duración.",""
"https://ofitodo.com/producto/banca-modelo-kyos-ohr-329-3p-cr-ofitodo/",producto,200,"https://ofitodo.com/producto/banca-modelo-kyos-ohr-329-3p-cr-ofitodo/","https://ofitodo.com/producto/banca-modelo-kyos-ohr-329-3p-cr-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BANCA MODELO KYOS OHR 329- 3 PLAZAS CR | Ofitodo","Banca con estructura y patas de acero color negro mate. Respaldo y asiento en hule espuma de poliuretano inyectado flexible. Con diseño ergonómico.",""
"https://ofitodo.com/producto/banco-acojinable-modelo-magdiel/",producto,200,"https://ofitodo.com/producto/banco-acojinable-modelo-magdiel/","https://ofitodo.com/producto/banco-acojinable-modelo-magdiel/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Banco acojinable magdiel | Ofitodo","Banco ajustable con asiento acojinable, base de nylon con antiderrapantes y sistema de balanceo libre. Ideal para espacios de trabajo.",""
"https://ofitodo.com/producto/banco-cool/",producto,200,"https://ofitodo.com/producto/banco-cool/","https://ofitodo.com/producto/banco-cool/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Banco Cool ajustable | Ofitodo","Banco con asiento de Caucho con aro de polipropileno blanco para un toque moderno y elegante. Incluye 3 extensiones para un ajuste de altura personalizado.",""
"https://ofitodo.com/producto/banco-ergonomico-cajero-industrial/",producto,200,"https://ofitodo.com/producto/banco-ergonomico-cajero-industrial/","https://ofitodo.com/producto/banco-ergonomico-cajero-industrial/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BANCO ERGONÓMICO CAJERO-INDUSTRIAL | Ofitodo","Banco industrial ergonómico color negro, para uso rudo sin dejar de lado la comodidad y la versatilidad para uso en espacios reducidos.",""
"https://ofitodo.com/producto/banco-modelo-row/",producto,200,"https://ofitodo.com/producto/banco-modelo-row/","https://ofitodo.com/producto/banco-modelo-row/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Banco modelo Row | Ofitodo","Banco con estructura metálica cromada cold roll con concha de polipropileno de una sola pieza. Diseño moderno y resistente, ideal para espacios comerciales.",""
"https://ofitodo.com/producto/banco-redondo-cajero/",producto,200,"https://ofitodo.com/producto/banco-redondo-cajero/","https://ofitodo.com/producto/banco-redondo-cajero/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Banco Redondo Cajero  | Ofitodo","Acojinado con poliuretano compacto suave de uso industrial con interior en madera de aglomerado. Plato taburete fijo con palanca para ajuste de altura.",""
"https://ofitodo.com/producto/banco-steel/",producto,200,"https://ofitodo.com/producto/banco-steel/","https://ofitodo.com/producto/banco-steel/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Banco alto modelo Steel | Ofitodo","Elegante banco alto, con concha de polipropileno sobre una estructura metálica cromada Ideal para espacios modernos, bares y restaurantes.",""
"https://ofitodo.com/producto/brokers-ejemplo/",producto,200,"https://ofitodo.com/producto/brokers-ejemplo/","https://ofitodo.com/producto/brokers-ejemplo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BROKERS EJEMPLO | Ofitodo","",""
"https://ofitodo.com/producto/butaca-modelo-re-981/",producto,200,"https://ofitodo.com/producto/butaca-modelo-re-981/","https://ofitodo.com/producto/butaca-modelo-re-981/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","BUTACA MODELO RE-981 | Ofitodo","Butaca universitaria de lujo con asiento y respaldo en polipropileno inyectado de alta resistencia y diseño ergonómico para máximo soporte lumbar.",""
"https://ofitodo.com/producto/carrito-industrial-metalico/",producto,200,"https://ofitodo.com/producto/carrito-industrial-metalico/","https://ofitodo.com/producto/carrito-industrial-metalico/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Carrito metálico | Ofitodo","Carrito metálico industrial, ideal para entornos exigentes. Diseñado para una movilidad eficiente de herramientas y materiales.",""
"https://ofitodo.com/producto/conjunto-de-escritorios-operativos-conic-modelo-of-coo1210-ofitodo/",producto,200,"https://ofitodo.com/producto/conjunto-de-escritorios-operativos-conic-modelo-of-coo1210-ofitodo/","https://ofitodo.com/producto/conjunto-de-escritorios-operativos-conic-modelo-of-coo1210-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","CONJUNTO OPERATIVO CONIC MODELO OF-COO1210 | Ofitodo","Conjunto de escritorios operativos Conic, aspecto moderno y credenza baja lateral con espacios para almacenamiento que fusionan el mejor diseño y calidad.",""
"https://ofitodo.com/producto/conjunto-ejecutivo-alpha-modelo-of-ealo1120/",producto,200,"https://ofitodo.com/producto/conjunto-ejecutivo-alpha-modelo-of-ealo1120/","https://ofitodo.com/producto/conjunto-ejecutivo-alpha-modelo-of-ealo1120/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","CONJUNTO EJECUTIVO ALPHA MODELO OF-EALO1120 | Ofitodo","Conjunto ejecutivo para dos personas, fabricado en melamina y credenza baja lateral con espacios para almacenamiento que fusionan el mejor diseño y calidad. ",""
"https://ofitodo.com/producto/credenza-con-cajones/",producto,200,"https://ofitodo.com/producto/credenza-con-cajones/","https://ofitodo.com/producto/credenza-con-cajones/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza con cajones | Ofitodo","Credenza de melamina con dos puertas abatibles, dos cajones amplios con correderas de extensión y jaladeras metálicas. Personalizable en color y medidas.",""
"https://ofitodo.com/producto/credenza-de-dos-puertas/",producto,200,"https://ofitodo.com/producto/credenza-de-dos-puertas/","https://ofitodo.com/producto/credenza-de-dos-puertas/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza de dos puertas | Ofitodo","Credenza de melamina con cantos de PVC, puertas corredizas con tiraderas metálicas y regatones niveladores. Personalizable en tamaño y color.",""
"https://ofitodo.com/producto/credenza-de-melamina-ofitodo-2/",producto,200,"https://ofitodo.com/producto/credenza-de-melamina-ofitodo-2/","https://ofitodo.com/producto/credenza-de-melamina-ofitodo-2/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza de dos puertas | Ofitodo","Descubre nuestra credenza de melamina ideal para tu oficina u hogar. Con espacio interior y 2 puertas abatibles con cerradura general.",""
"https://ofitodo.com/producto/credenza-de-melamina-ofitodo/",producto,200,"https://ofitodo.com/producto/credenza-de-melamina-ofitodo/","https://ofitodo.com/producto/credenza-de-melamina-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza de melamina | Ofitodo","Credenza fabricada en melamina con cantos de PVC, puertas laterales con cerradura y jaladeras metálicas. Inclye espacio central abierto con repisa.",""
"https://ofitodo.com/producto/credenza-dos-puertas/",producto,200,"https://ofitodo.com/producto/credenza-dos-puertas/","https://ofitodo.com/producto/credenza-dos-puertas/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza dos puertas | Ofitodo","Credenza en melamina con dos puertas abatibles con jaladeras metálicas y entrepaño interior. Disponible en colores personalizados. Ideal para tu espacio.",""
"https://ofitodo.com/producto/credenza-horizontal-caoba/",producto,200,"https://ofitodo.com/producto/credenza-horizontal-caoba/","https://ofitodo.com/producto/credenza-horizontal-caoba/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza horizontal | Ofitodo","Credenza horizontal modelo Caoba, ofrece almacenamiento eficiente con un toque de sofisticación ideal para tu oficina. ¡Almacenamiento cómodo a tu alcance!",""
"https://ofitodo.com/producto/credenza-melamina-ofitodo/",producto,200,"https://ofitodo.com/producto/credenza-melamina-ofitodo/","https://ofitodo.com/producto/credenza-melamina-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mueble auxiliar | Ofitodo","Credenza de melamina con cantos PVC, cuatro espacios abiertos y regatones niveladores. Personalizable en color y medidas. Ideal para organizar tu espacio.",""
"https://ofitodo.com/producto/credenza-modelo-boston/",producto,200,"https://ofitodo.com/producto/credenza-modelo-boston/","https://ofitodo.com/producto/credenza-modelo-boston/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza para oficina | Ofitodo","Añade calidez y sofisticación a tu oficina con nuestra credenza modelo Boston, construida para durar y diseñada para impresionar, fabricado en melamina.",""
"https://ofitodo.com/producto/credenza-modelo-isai/",producto,200,"https://ofitodo.com/producto/credenza-modelo-isai/","https://ofitodo.com/producto/credenza-modelo-isai/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza de oficina | Ofitodo","Credenza de oficina modelo Isaí, diseño minimalista de 8 nichos, perfecta para espacios modernos. ¡Organización sin esfuerzo con un toque de estilo!",""
"https://ofitodo.com/producto/credenza-modelo-jazmin/",producto,200,"https://ofitodo.com/producto/credenza-modelo-jazmin/","https://ofitodo.com/producto/credenza-modelo-jazmin/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza para oficina | Ofitodo","La credenza perfecta para tu oficina. Almacena documentos, y mantén organizado tu espacio de trabajo. Pieza con medidas estandarizadas o a tu medida.",""
"https://ofitodo.com/producto/credenza-modelo-marbella/",producto,200,"https://ofitodo.com/producto/credenza-modelo-marbella/","https://ofitodo.com/producto/credenza-modelo-marbella/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza modelo marbella | Ofitodo","Credenza fabricada en melamina perfecta para tu oficina, brinda elegancia y organización en tu espacio de trabajo. Nos adecuamos a tus necesidades.",""
"https://ofitodo.com/producto/credenza-modelo-paris/",producto,200,"https://ofitodo.com/producto/credenza-modelo-paris/","https://ofitodo.com/producto/credenza-modelo-paris/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza de oficina | Ofitodo","Credenza de oficina modelo parís que brinda amplio espacio de almacenamiento para organización y decoración, combinado el diseño moderno y elegante para tu oficina.",""
"https://ofitodo.com/producto/credenza-moderna-ofitodo/",producto,200,"https://ofitodo.com/producto/credenza-moderna-ofitodo/","https://ofitodo.com/producto/credenza-moderna-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Credenza de melamina | Ofitodo","Credenza de melamina 2 espacios con puertas abatibles y rodajas resistentes. Personalizable en color y tamaño. Ideal para cualquier espacio.",""
"https://ofitodo.com/producto/cubiculos-para-call-center/",producto,200,"https://ofitodo.com/producto/cubiculos-para-call-center/","https://ofitodo.com/producto/cubiculos-para-call-center/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","CUBÍCULOS PARA CALL CENTER | Ofitodo","Cubículos para call center fabricados en melamina, con diseño funcional que optimiza al máximo el espacio de trabajo, aportando comodidad y confort.",""
"https://ofitodo.com/producto/escritorio-1-pedestal-120cm/",producto,200,"https://ofitodo.com/producto/escritorio-1-pedestal-120cm/","https://ofitodo.com/producto/escritorio-1-pedestal-120cm/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO 1 PEDESTAL 120CM | Ofitodo","Escritorio metálico o escolar ultra resistente con estilo sencillo y funcional de lámina, con gran capacidad de almacenaje y carga.",""
"https://ofitodo.com/producto/escritorio-con-cajones-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-con-cajones-ofitodo/","https://ofitodo.com/producto/escritorio-con-cajones-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Escritorio con cajones | Ofitodo","Escritorio de melamina con tres cajones amplios, correderas de extensión total y regatones niveladores. Personalizable en medidas y colores.",""
"https://ofitodo.com/producto/escritorio-directivo-altezza-modelo-of-eazd1136-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-altezza-modelo-of-eazd1136-ofitodo/","https://ofitodo.com/producto/escritorio-directivo-altezza-modelo-of-eazd1136-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRECTIVO ALTEZZA MODELO OF-EAZD1136 | Ofitodo","Escritorio en ""L"" directivo moderno con motor y regulador de altura. Con 3 niveles pregrabados y ajuste manual fabricado en melamina y estructura metálica.",""
"https://ofitodo.com/producto/escritorio-directivo-altezza-modelo-of-eazd1140/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-altezza-modelo-of-eazd1140/","https://ofitodo.com/producto/escritorio-directivo-altezza-modelo-of-eazd1140/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRECTIVO ALTEZZA MODELO OF-EAZD1140 | Ofitodo","Escritorio directivo, moderno, cómodo y ultra resistente fabricado en melamina y estructura metálica con credenza lateral con espacios para el resguardo de archivo.",""
"https://ofitodo.com/producto/escritorio-directivo-cubic-modelo-of-ecd1084-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-cubic-modelo-of-ecd1084-ofitodo/","https://ofitodo.com/producto/escritorio-directivo-cubic-modelo-of-ecd1084-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRECTIVO CUBIC MODELO OF-ECD1084 | Ofitodo","Escritorio directivo con cubierta en cristal templado tintex de 12 mm y estructura metálica en forma de cubo. Elegante por su color negro ¡Elige el tuyo!",""
"https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1202-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1202-ofitodo/","https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1202-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRECTIVO ELEGANT MODELO OF-ELGD1202 | Ofitodo","Escritorio directivo, Elegant fabricado en melamina con credenza baja lateral. Con credenza baja lateral, que cumple con los más altos estándares de calidad.",""
"https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1204-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1204-ofitodo/","https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1204-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRECTIVO ELEGANT MODELO OF-ELGD1204 | Ofitodo","Escritorio directivo elegant fabricado en melamina de 16 y 28 mm. Con credenza baja lateral, que cumple con los más altos estándares de calidad.",""
"https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1207-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1207-ofitodo/","https://ofitodo.com/producto/escritorio-directivo-elegant-modelo-of-elgd1207-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRECTIVO ELEGANT MODELO OF-ELGD1207 | Ofitodo","Escritorio directivo, elegant fabricado en melamina y lateral con archivero en pedestal. Elige lo mejor y convierte tu espacio en un lugar práctico, elegante y cómodo.",""
"https://ofitodo.com/producto/escritorio-directivo-legna-modelo-of-eld1183/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-legna-modelo-of-eld1183/","https://ofitodo.com/producto/escritorio-directivo-legna-modelo-of-eld1183/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRECTIVO LEGNA MODELO OF-ELD1183 | Ofitodo","Escritorio Directivo en ""L"" fabricado en melamina, ultra resistente y duradero. Elige lo mejor y convierte tu espacio en un lugar práctico.",""
"https://ofitodo.com/producto/escritorio-directivo-modelo-arpa/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-modelo-arpa/","https://ofitodo.com/producto/escritorio-directivo-modelo-arpa/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Escritorio directivo modelo Arpa | Ofitodo","Escritorio directivo con diseño elegante, materiales de alta calidad y funcionalidad pensada para inspirar confianza.",""
"https://ofitodo.com/producto/escritorio-directivo-modelo-niayao-dd/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-modelo-niayao-dd/","https://ofitodo.com/producto/escritorio-directivo-modelo-niayao-dd/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Escritorio directivo moderno | Ofitodo","Escritorio directivo en melamina con credenza lateral, cajones amplios y opción de conectividad. Diseño elegante, funcional y de alta resistencia.",""
"https://ofitodo.com/producto/escritorio-directivo-modelo-niayao/",producto,200,"https://ofitodo.com/producto/escritorio-directivo-modelo-niayao/","https://ofitodo.com/producto/escritorio-directivo-modelo-niayao/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Escritorio grande directivo | Ofitodo","Escritorio directivo de melamina con credenza lateral, cajones amplios y opción de conectividad. Diseño elegante, resistente y funcional para oficinas.",""
"https://ofitodo.com/producto/escritorio-diretivo-legna-modelo-of-eld1179/",producto,200,"https://ofitodo.com/producto/escritorio-diretivo-legna-modelo-of-eld1179/","https://ofitodo.com/producto/escritorio-diretivo-legna-modelo-of-eld1179/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO DIRETIVO LEGNA MODELO OF-ELD1179 | Ofitodo","Escritorio directivo, un diseño elegante y ultra resistente fabricado en melamina pasacables revestido metálico colocado en el lado derecho o izquierdo.",""
"https://ofitodo.com/producto/escritorio-ejecutivo-alpha-modelo-of-eale1108-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-alpha-modelo-of-eale1108-ofitodo/","https://ofitodo.com/producto/escritorio-ejecutivo-alpha-modelo-of-eale1108-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO ALPHA MODELO OF-EALE1108 | Ofitodo","Escritorio ejecutivo, fabricado en melamina y estructura metálica. Credenza lateral para el resguardo de archivo y objetos. Diseño moderno y elegante ¡ideal para ti!",""
"https://ofitodo.com/producto/escritorio-ejecutivo-alpha-modelo-of-eale1116/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-alpha-modelo-of-eale1116/","https://ofitodo.com/producto/escritorio-ejecutivo-alpha-modelo-of-eale1116/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO ALPHA MODELO OF-EALE1116 | Ofitodo","Escritorio ejecutivo, fabricado en melamina de 19-24 mm con cantos de PVC termofusionado. Estructura metálica con pintura epóxica horneada. ¡Elige el tuyo!",""
"https://ofitodo.com/producto/escritorio-ejecutivo-altezza-modelo-of-eaze1132-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-altezza-modelo-of-eaze1132-ofitodo/","https://ofitodo.com/producto/escritorio-ejecutivo-altezza-modelo-of-eaze1132-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO ALTEZZA MODELO OF-EAZE1132 | Ofitodo","Escritorio ejecutivo, fabricado en melamina y estructura metálica tipo patín con pintura epóxica horneada. con motor y regulador de altura.",""
"https://ofitodo.com/producto/escritorio-ejecutivo-chrome-modelo-of-choe216/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-chrome-modelo-of-choe216/","https://ofitodo.com/producto/escritorio-ejecutivo-chrome-modelo-of-choe216/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO CHROME MODELO OF-CHOE216 | Ofitodo","Escritorio ejecutivo Chrome, diseño ligero y moderno por su soporte estilizado en acabado cromado en patas y negro en la base.",""
"https://ofitodo.com/producto/escritorio-ejecutivo-chrome-modelo-of-choe217-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-chrome-modelo-of-choe217-ofitodo/","https://ofitodo.com/producto/escritorio-ejecutivo-chrome-modelo-of-choe217-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO CHROME MODELO OF-CHOE217 | Ofitodo","Escritorio ejecutivo Chrome, cubierta y credenza lateral baja en melamina, con estructura metálica que buscan modernidad manteniendo la elegancia visual.",""
"https://ofitodo.com/producto/escritorio-ejecutivo-conic-modelo-of-coe1213/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-conic-modelo-of-coe1213/","https://ofitodo.com/producto/escritorio-ejecutivo-conic-modelo-of-coe1213/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO CONIC MODELO OF-COE1213 | Ofitodo","Escritorio ejecutivo Conic, fabricado en melamina. Estructura metálica. Ultra resistente, elegante y moderno ¡Ideal para ti!",""
"https://ofitodo.com/producto/escritorio-ejecutivo-cristal-modelo-of-cre230/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-cristal-modelo-of-cre230/","https://ofitodo.com/producto/escritorio-ejecutivo-cristal-modelo-of-cre230/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO CRISTAL MODELO OF-CRE230 | Ofitodo","Escritorio ejecutivo con cubierta en cristal templado de 10 mm, estructura metálica y moderno. Diseñado pensando en la calidad, ¡El escritorio perfecto para ti!",""
"https://ofitodo.com/producto/escritorio-ejecutivo-legna-modelo-of-ele1163/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-legna-modelo-of-ele1163/","https://ofitodo.com/producto/escritorio-ejecutivo-legna-modelo-of-ele1163/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO LEGNA MODELO OF-ELE1163 | Ofitodo","Escritorio ejecutivo Legna fabricado en melamina y estructura en melamina con patas tipo panel con regatones niveladores. ¡Elige el tuyo!",""
"https://ofitodo.com/producto/escritorio-ejecutivo-modelo-of-ece1079-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-modelo-of-ece1079-ofitodo/","https://ofitodo.com/producto/escritorio-ejecutivo-modelo-of-ece1079-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO MODELO OF-ECE1079 | Ofitodo","Escritorio ejecutivo elegante, con credenza baja lateral y credenza posterior fabricado en melamina. Estructura: Metálica en forma de cubo.",""
"https://ofitodo.com/producto/escritorio-ejecutivo-modelo-slim/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-modelo-slim/","https://ofitodo.com/producto/escritorio-ejecutivo-modelo-slim/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Escritorio blanco modelo slim | Ofitodo","Escritorio blanco en ""L"" de melamina con cajón lapicero y regatones niveladores. Ideal para oficinas, consultorios y home office.",""
"https://ofitodo.com/producto/escritorio-ejecutivo-panel-of-pae221-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-ejecutivo-panel-of-pae221-ofitodo/","https://ofitodo.com/producto/escritorio-ejecutivo-panel-of-pae221-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO EJECUTIVO PANEL OF-PAE221 | Ofitodo","tipo herradura con cubiertas en melamina y estructura metálica, patas compuestas por columna con rejilla pasacables con sistema para ocultar el cableado.",""
"https://ofitodo.com/producto/escritorio-home-office-jade-ofitodo/",producto,200,"https://ofitodo.com/producto/escritorio-home-office-jade-ofitodo/","https://ofitodo.com/producto/escritorio-home-office-jade-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","ESCRITORIO HOME OFFICE MODELO JADE | Ofitodo","Este escritorio resulta ser totalmente eficaz, debido a su capacidad para ordenar todo lo que necesitas para tu home office o tus tareas universitarias o escolares. Sin perder el estilo moderno que Jade le brinda a cualquier espacio.",""
